region,year,GDP per capita
GNB,1995,2035.2238
GNB,1996,2224.7485
GNB,1997,2324.8438
GNB,1998,1641.0308
GNB,1999,1627.0753
GNB,2000,1681.4062
GNB,2001,1681.956
GNB,2002,1628.7303
GNB,2003,1600.6709
GNB,2004,1606.5822
GNB,2005,1635.4143
GNB,2006,1632.5051
GNB,2007,1643.377
GNB,2008,1652.8844
GNB,2009,1665.2008
GNB,2010,1697.4956
GNB,2011,1787.074
GNB,2012,1710.0238
GNB,2013,1718.862
GNB,2014,1690.0912
GNB,2015,1748.0292
GNB,2016,1811.301
GNB,2017,1872.3093
GNB,2018,1851.8866
GNB,2019,1890.5331
GNB,2020,1803.6306
GNB,2021,1831.3832
GUY,1990,4818.388
GUY,1991,5131.02
GUY,1992,5522.385
GUY,1993,5956.328
GUY,1994,6444.2188
GUY,1995,6749.16
GUY,1996,7267.894
GUY,1997,7700.34
GUY,1998,7556.1753
GUY,1999,7766.3325
GUY,2000,7649.9497
GUY,2001,7816.526
GUY,2002,7899.7144
GUY,2003,7847.303
GUY,2004,7971.4307
GUY,2005,7823.2676
GUY,2006,8239.125
GUY,2007,8853.17
GUY,2008,9036.885
GUY,2009,9399.297
GUY,2010,9831.81
GUY,2011,10394.143
GUY,2012,10946.455
GUY,2013,11293.949
GUY,2014,11427.873
GUY,2015,11446.764
GUY,2016,11819.155
GUY,2017,12193.622
GUY,2018,12374.22
GUY,2019,12820.489
GUY,2020,18430.57
GUY,2021,21925.188
HTI,1990,3598.9822
HTI,1991,3593.6394
HTI,1992,3336.8364
HTI,1993,3095.558
HTI,1994,2674.5916
HTI,1995,2884.8914
HTI,1996,2948.953
HTI,1997,2973.391
HTI,1998,2983.3403
HTI,1999,3008.9346
HTI,2000,2980.1917
HTI,2001,2917.1135
HTI,2002,2896.8086
HTI,2003,2946.3772
HTI,2004,2859.126
HTI,2005,2898.3176
HTI,2006,2900.4377
HTI,2007,2987.1301
HTI,2008,3017.0747
HTI,2009,3143.7734
HTI,2010,2932.279
HTI,2011,3047.2747
HTI,2012,3015.8586
HTI,2013,3099.4773
HTI,2014,3106.9849
HTI,2015,3141.0469
HTI,2016,3153.1763
HTI,2017,3187.7898
HTI,2018,3197.1414
HTI,2019,3101.5942
HTI,2020,2959.0894
HTI,2021,2870.145
,1990,31819.96
,1991,32081.518
,1992,32512.123
,1993,32677.295
,1994,33507.496
,1995,34265.746
,1996,35079.094
,1997,36034.9
,1998,36791.297
,1999,37782.62
,2000,39126.496
,2001,39476.652
,2002,39852.41
,2003,40524.38
,2004,41703.316
,2005,42654.45
,2006,43711.4
,2007,44602.99
,2008,44560.36
,2009,42786.332
,2010,43834.31
,2011,44578.17
,2012,44945.67
,2013,45347.824
,2014,46051.45
,2015,46897.363
,2016,47506.395
,2017,48405.74
,2018,49325.39
,2019,49982.78
,2020,47614.09
,2021,50122.207
HND,1990,3912.7021
HND,1991,3678.262
HND,1992,3793.7112
HND,1993,3928.3718
HND,1994,3827.9932
HND,1995,3953.1025
HND,1996,3916.7415
HND,1997,3985.1077
HND,1998,4020.5857
HND,1999,3886.9856
HND,2000,4058.0288
HND,2001,4058.1116
HND,2002,4101.277
HND,2003,4179.423
HND,2004,4330.7393
HND,2005,4482.758
HND,2006,4665.767
HND,2007,4842.423
HND,2008,4936.869
HND,2009,4714.679
HND,2010,4790.1094
HND,2011,4874.8735
HND,2012,4978.074
HND,2013,5020.937
HND,2014,5079.7036
HND,2015,5180.1865
HND,2016,5287.253
HND,2017,5447.6987
HND,2018,5561.2627
HND,2019,5613.6606
HND,2020,5028.145
HND,2021,5572.177
HKG,1990,28797.69
HKG,1991,30188.373
HKG,1992,31802.443
HKG,1993,33199.344
HKG,1994,34419.348
HKG,1995,34545.53
HKG,1996,34452.99
HKG,1997,35909.793
HKG,1998,33516.355
HKG,1999,34029.938
HKG,2000,36316.242
HKG,2001,36251.758
HKG,2002,36689.49
HKG,2003,37885.547
HKG,2004,40861.684
HKG,2005,43689.34
HKG,2006,46462.46
HKG,2007,49042.777
HKG,2008,49787.645
HKG,2009,48458.87
HKG,2010,51359.81
HKG,2011,53471.797
HKG,2012,53783.945
HKG,2013,55229.605
HKG,2014,56358.043
HKG,2015,57214.69
HKG,2016,58098.395
HKG,2017,59842.215
HKG,2018,61055.34
HKG,2019,59588.52
HKG,2020,55888.688
HKG,2021,59978.15
HUN,1991,16429.701
HUN,1992,15932.5
HUN,1993,15858.785
HUN,1994,16348.531
HUN,1995,16615.162
HUN,1996,16657.443
HUN,1997,17215.654
HUN,1998,17928.734
HUN,1999,18531.75
HUN,2000,19412.184
HUN,2001,20249.447
HUN,2002,21270.012
HUN,2003,22200.104
HUN,2004,23362.812
HUN,2005,24414.582
HUN,2006,25417.547
HUN,2007,25527.564
HUN,2008,25829.033
HUN,2009,24162.268
HUN,2010,24477.576
HUN,2011,25005.287
HUN,2012,24820.516
HUN,2013,25337.588
HUN,2014,26481.166
HUN,2015,27528.307
HUN,2016,28217.354
HUN,2017,29501.121
HUN,2018,31122.502
HUN,2019,32649.143
HUN,2020,31231.596
HUN,2021,33593.152
ISL,1995,33666.18
ISL,1996,35014.2
ISL,1997,36732.934
ISL,1998,39017.438
ISL,1999,40103.867
ISL,2000,41530.516
ISL,2001,42626.92
ISL,2002,42484.516
ISL,2003,43095.355
ISL,2004,46051.742
ISL,2005,48104.652
ISL,2006,49956.848
ISL,2007,52827.01
ISL,2008,52999.438
ISL,2009,48770.95
ISL,2010,47457.62
ISL,2011,48186.168
ISL,2012,48440.254
ISL,2013,50168.688
ISL,2014,50450.742
ISL,2015,52142.934
ISL,2016,54665.766
ISL,2017,55638.492
ISL,2018,56816.363
ISL,2019,56923.17
ISL,2020,52174.574
ISL,2021,53586.156
IND,1990,1819.0216
IND,1991,1800.0109
IND,1992,1859.7148
IND,1993,1908.5782
IND,1994,1994.944
IND,1995,2103.727
IND,1996,2218.8245
IND,1997,2264.7957
IND,1998,2359.8926
IND,1999,2521.5767
IND,2000,2571.1497
IND,2001,2646.8782
IND,2002,2699.1782
IND,2003,2861.5747
IND,2004,3037.0637
IND,2005,3225.5444
IND,2006,3432.8193
IND,2007,3642.0024
IND,2008,3701.3955
IND,2009,3937.2375
IND,2010,4213.363
IND,2011,4374.2324
IND,2012,4551.8623
IND,2013,4780.12
IND,2014,5071.047
IND,2015,5411.8755
IND,2016,5789.678
IND,2017,6112.0664
IND,2018,6436.1533
IND,2019,6608.624
IND,2020,6114.0317
IND,2021,6592.042
IDN,1990,4519.7227
IDN,1991,4742.622
IDN,1992,4965.134
IDN,1993,5200.023
IDN,1994,5500.5527
IDN,1995,5856.212
IDN,1996,6212.6714
IDN,1997,6401.2153
IDN,1998,5474.5977
IDN,1999,5435.7554
IDN,2000,5621.262
IDN,2001,5744.494
IDN,2002,5921.0776
IDN,2003,6121.666
IDN,2004,6348.2944
IDN,2005,6625.6147
IDN,2006,6899.851
IDN,2007,7242.018
IDN,2008,7578.205
IDN,2009,7828.809
IDN,2010,8212.635
IDN,2011,8610.529
IDN,2012,9015.801
IDN,2013,9402.108
IDN,2014,9759.025
IDN,2015,10121.841
IDN,2016,10519.295
IDN,2017,10941.921
IDN,2018,11397.432
IDN,2019,11857.789
IDN,2020,11515.74
IDN,2021,11858.146
IRN,1990,9442.248
IRN,1991,10239.682
IRN,1992,10331.329
IRN,1993,10114.039
IRN,1994,9904.101
IRN,1995,10006.934
IRN,1996,10503.593
IRN,1997,10495.131
IRN,1998,10547.84
IRN,1999,10589.984
IRN,2000,11026.102
IRN,2001,11098.446
IRN,2002,11878.862
IRN,2003,12785.93
IRN,2004,13126.583
IRN,2005,13328.956
IRN,2006,13780.728
IRN,2007,14689.561
IRN,2008,14525.76
IRN,2009,14473.833
IRN,2010,15099.46
IRN,2011,15302.202
IRN,2012,14541.85
IRN,2013,14113.458
IRN,2014,14538.521
IRN,2015,14010.858
IRN,2016,14968.595
IRN,2017,15163.292
IRN,2018,14628.946
IRN,2019,14084.354
IRN,2020,14432.362
IRN,2021,15004.6875
IRQ,1990,7449.4717
IRQ,1991,2650.087
IRQ,1992,3410.7405
IRQ,1993,4234.2407
IRQ,1994,4190.641
IRQ,1995,4136.3257
IRQ,1996,4445.653
IRQ,1997,5222.93
IRQ,1998,6822.681
IRQ,1999,7763.8726
IRQ,2000,8779.793
IRQ,2001,8654.454
IRQ,2002,7693.858
IRQ,2003,4726.974
IRQ,2004,7044.687
IRQ,2005,6952.889
IRQ,2006,7292.887
IRQ,2007,7493.8438
IRQ,2008,7955.6963
IRQ,2009,7933.8213
IRQ,2010,8178.305
IRQ,2011,8493.082
IRQ,2012,9251.982
IRQ,2013,9503.875
IRQ,2014,9194.864
IRQ,2015,9371.214
IRQ,2016,10404.204
IRQ,2017,9976.8545
IRQ,2018,9995.05
IRQ,2019,10299.316
IRQ,2020,8919.798
IRQ,2021,8962.395
IRL,1990,26706.256
IRL,1991,27065.535
IRL,1992,27780.229
IRL,1993,28386.002
IRL,1994,29901.75
IRL,1995,32614.967
IRL,1996,34745.805
IRL,1997,38190.5
IRL,1998,41107.3
IRL,1999,44926.527
IRL,2000,48500.348
IRL,2001,50266.957
IRL,2002,52342.86
IRL,2003,53049.168
IRL,2004,55623.887
IRL,2005,57548.996
IRL,2006,58812.305
IRL,2007,60170.418
IRL,2008,56312.504
IRL,2009,52902.887
IRL,2010,53500.914
IRL,2011,53712.285
IRL,2012,53482.2
IRL,2013,53800.207
IRL,2014,58027.84
IRL,2015,71490.805
IRL,2016,72106.8
IRL,2017,77749.2
IRL,2018,83340.39
IRL,2019,86681.27
IRL,2020,91099.75
IRL,2021,102496.22
ISR,1995,26668.62
ISR,1996,27520.047
ISR,1997,27858.4
ISR,1998,28349.146
ISR,1999,28556.795
ISR,2000,30223.883
ISR,2001,29618.418
ISR,2002,28994.697
ISR,2003,28872.818
ISR,2004,29724.146
ISR,2005,30412.078
ISR,2006,31547.232
ISR,2007,32861.67
ISR,2008,33332.59
ISR,2009,32832.73
ISR,2010,34065.844
ISR,2011,35301.82
ISR,2012,35552.85
ISR,2013,36436.383
ISR,2014,37144.48
ISR,2015,37321.016
ISR,2016,38251.297
ISR,2017,39121.297
ISR,2018,39936.77
ISR,2019,40810.055
ISR,2020,39351.895
ISR,2021,42061.242
ITA,1990,36585.68
ITA,1991,37122.82
ITA,1992,37407.11
ITA,1993,37065.434
ITA,1994,37855.008
ITA,1995,38947.203
ITA,1996,39429.496
ITA,1997,40129.902
ITA,1998,40844.746
ITA,1999,41501.79
ITA,2000,43053.934
ITA,2001,43869.43
ITA,2002,43915.387
ITA,2003,43781.22
ITA,2004,44118.035
ITA,2005,44260.83
ITA,2006,44918.17
ITA,2007,45356.535
ITA,2008,44623.6
ITA,2009,42074.92
ITA,2010,42664.355
ITA,2011,42892.305
ITA,2012,41501.71
ITA,2013,40268.113
ITA,2014,39898.527
ITA,2015,40247.83
ITA,2016,40837.74
ITA,2017,41581.12
ITA,2018,42045.92
ITA,2019,42739.05
ITA,2020,39065.28
ITA,2021,41929.43
JAM,1990,8692.502
JAM,1991,9038.113
JAM,1992,9128.912
JAM,1993,9889.122
JAM,1994,9924.545
JAM,1995,10055.8
JAM,1996,9951.085
JAM,1997,9752.657
JAM,1998,9445.078
JAM,1999,9471.599
JAM,2000,9496.543
JAM,2001,9575.876
JAM,2002,9719.603
JAM,2003,10027.369
JAM,2004,10110.535
JAM,2005,10151.977
JAM,2006,10396.593
JAM,2007,10500.334
JAM,2008,10376.103
JAM,2009,9885.024
JAM,2010,9700.027
JAM,2011,9823.773
JAM,2012,9715.208
JAM,2013,9718.625
JAM,2014,9745.554
JAM,2015,9800.507
JAM,2016,9906.04
JAM,2017,9984.577
JAM,2018,10160.764
JAM,2019,10244.366
JAM,2020,9198.148
JAM,2021,9596.564
JPN,1990,32846.39
JPN,1991,33870.375
JPN,1992,34048.785
JPN,1993,33782.734
JPN,1994,34053.523
JPN,1995,34867.582
JPN,1996,35878.79
JPN,1997,36144.617
JPN,1998,35588.625
JPN,1999,35405.082
JPN,2000,36323.094
JPN,2001,36375.586
JPN,2002,36306.332
JPN,2003,36784.883
JPN,2004,37576.39
JPN,2005,38250.637
JPN,2006,38751.004
JPN,2007,39280.895
JPN,2008,38781.2
JPN,2009,36577.863
JPN,2010,38069.957
JPN,2011,38149.617
JPN,2012,38735.895
JPN,2013,39569.637
JPN,2014,39739.543
JPN,2015,40402.582
JPN,2016,40727.97
JPN,2017,41444.215
JPN,2018,41739.203
JPN,2019,41697.41
JPN,2020,39935.465
JPN,2021,40784.383
JOR,1990,8127.6265
JOR,1991,7839.8735
JOR,1992,8500.025
JOR,1993,8426.271
JOR,1994,8426.701
JOR,1995,8587.847
JOR,1996,8480.817
JOR,1997,8530.064
JOR,1998,8586.143
JOR,1999,8686.438
JOR,2000,8866.478
JOR,2001,9140.067
JOR,2002,9463.036
JOR,2003,9636.589
JOR,2004,10204.413
JOR,2005,10751.771
JOR,2006,10862.462
JOR,2007,11028.3125
JOR,2008,11540.403
JOR,2009,11856.289
JOR,2010,11866.881
JOR,2011,11885.238
JOR,2012,12001.99
JOR,2013,11542.293
JOR,2014,10605.35
JOR,2015,9912.713
JOR,2016,9633.101
JOR,2017,9629.103
JOR,2018,9584.507
JOR,2019,9551.165
JOR,2020,9203.376
JOR,2021,9223.147
KAZ,1990,13475.64
KAZ,1991,11917.714
KAZ,1992,11294.736
KAZ,1993,10292.198
KAZ,1994,9126.256
KAZ,1995,8552.452
KAZ,1996,8726.538
KAZ,1997,9016.003
KAZ,1998,8998.901
KAZ,1999,9330.564
KAZ,2000,10275.762
KAZ,2001,11682.842
KAZ,2002,12827.231
KAZ,2003,13973.078
KAZ,2004,15208.44
KAZ,2005,16536.016
KAZ,2006,18112.78
KAZ,2007,19500.479
KAZ,2008,19770.217
KAZ,2009,19614.734
KAZ,2010,20751.258
KAZ,2011,21970.084
KAZ,2012,22702.578
KAZ,2013,23720.816
KAZ,2014,24355.756
KAZ,2015,24290.418
KAZ,2016,24210.863
KAZ,2017,24862.967
KAZ,2018,25544.346
KAZ,2019,26351.805
KAZ,2020,25361.508
KAZ,2021,26110.53
KEN,1990,3655.362
KEN,1991,3590.7449
KEN,1992,3455.4915
KEN,1993,3367.1677
KEN,1994,3357.7104
KEN,1995,3408.5422
KEN,1996,3455.1006
KEN,1997,3379.8965
KEN,1998,3398.472
KEN,1999,3380.7764
KEN,2000,3303.3264
KEN,2001,3325.9119
KEN,2002,3244.1763
KEN,2003,3241.6746
KEN,2004,3306.79
KEN,2005,3399.404
KEN,2006,3513.3484
KEN,2007,3644.335
KEN,2008,3545.5935
KEN,2009,3555.9883
KEN,2010,3735.793
KEN,2011,3824.1975
KEN,2012,3899.167
KEN,2013,3950.8813
KEN,2014,4055.1133
KEN,2015,4163.925
KEN,2016,4244.8574
KEN,2017,4312.9087
KEN,2018,4464.813
KEN,2019,4601.2114
KEN,2020,4498.383
KEN,2021,4743.4863
KIR,1990,2045.2368
KIR,1991,2005.5131
KIR,1992,1989.6298
KIR,1993,1976.6847
KIR,1994,1981.4297
KIR,1995,1951.8351
KIR,1996,1952.5427
KIR,1997,1950.3318
KIR,1998,2041.9646
KIR,1999,1976.3684
KIR,2000,2063.556
KIR,2001,1994.9175
KIR,2002,2028.5942
KIR,2003,2027.5582
KIR,2004,1954.683
KIR,2005,2010.9288
KIR,2006,1971.3988
KIR,2007,1973.7498
KIR,2008,1895.8898
KIR,2009,1874.5094
KIR,2010,1819.2013
KIR,2011,1819.6566
KIR,2012,1883.1735
KIR,2013,1932.2354
KIR,2014,1883.2306
KIR,2015,2038.4865
KIR,2016,1997.8229
KIR,2017,1962.3196
KIR,2018,2033.7283
KIR,2019,1990.518
KIR,2020,1944.8469
KIR,2021,1937.0894
OWID_KOS,2008,7032.452
OWID_KOS,2009,7327.439
OWID_KOS,2010,7627.8916
OWID_KOS,2011,8040.5938
OWID_KOS,2012,8105.375
OWID_KOS,2013,8486.565
OWID_KOS,2014,8796.63
OWID_KOS,2015,9445.105
OWID_KOS,2016,10031.044
OWID_KOS,2017,10436.169
OWID_KOS,2018,10755.168
OWID_KOS,2019,11318.462
OWID_KOS,2020,10706.514
OWID_KOS,2021,11884.18
KWT,1992,41446.965
KWT,1993,54426.324
KWT,1994,59468.75
KWT,1995,61826.117
KWT,1996,60443.918
KWT,1997,59894.152
KWT,1998,60105.805
KWT,1999,57210.535
KWT,2000,58117.18
KWT,2001,56580.99
KWT,2002,56701.06
KWT,2003,64811.184
KWT,2004,69723.62
KWT,2005,74294.34
KWT,2006,75551.11
KWT,2007,75498.23
KWT,2008,73162.9
KWT,2009,64468.793
KWT,2010,59780.03
KWT,2011,61356.938
KWT,2012,60588.156
KWT,2013,57051.742
KWT,2014,55583.562
KWT,2015,53808.125
KWT,2016,53476.12
KWT,2017,50007.3
KWT,2018,48943.008
KWT,2019,47314.797
KWT,2020,43922.63
KGZ,1990,5158.3174
KGZ,1991,4671.523
KGZ,1992,3978.91
KGZ,1993,3362.829
KGZ,1994,2688.3518
KGZ,1995,2517.2844
KGZ,1996,2656.0178
KGZ,1997,2877.0986
KGZ,1998,2893.4175
KGZ,1999,2954.954
KGZ,2000,3078.9092
KGZ,2001,3212.1335
KGZ,2002,3182.233
KGZ,2003,3370.4302
KGZ,2004,3563.8752
KGZ,2005,3517.7205
KGZ,2006,3588.0898
KGZ,2007,3857.6538
KGZ,2008,4142.2114
KGZ,2009,4210.6265
KGZ,2010,4141.077
KGZ,2011,4334.6606
KGZ,2012,4259.3184
KGZ,2013,4631.4033
KGZ,2014,4722.086
KGZ,2015,4805.141
KGZ,2016,4912.3823
KGZ,2017,5046.6914
KGZ,2018,5133.152
KGZ,2019,5258.3667
KGZ,2020,4726.197
KGZ,2021,4814.9565
LAO,1990,1939.0862
LAO,1991,1966.4387
LAO,1992,2019.3914
LAO,1993,2082.0977
LAO,1994,2194.5269
LAO,1995,2291.8745
LAO,1996,2394.0684
LAO,1997,2505.6243
LAO,1998,2557.1838
LAO,1999,2696.1638
LAO,2000,2804.8184
LAO,2001,2918.3872
LAO,2002,3043.483
LAO,2003,3181.055
LAO,2004,3336.9
LAO,2005,3522.2878
LAO,2006,3765.6487
LAO,2007,3988.1697
LAO,2008,4234.002
LAO,2009,4482.9
LAO,2010,4793.224
LAO,2011,5103.549
LAO,2012,5434.8345
LAO,2013,5789.2754
LAO,2014,6145.497
LAO,2015,6499.0728
LAO,2016,6850.581
LAO,2017,7211.2593
LAO,2018,7546.3345
LAO,2019,7840.0713
LAO,2020,7763.9487
LAO,2021,7846.975
,1990,10577.289
,1991,10730.466
,1992,10842.74
,1993,11122.613
,1994,11523.823
,1995,11406.419
,1996,11679.789
,1997,12110.276
,1998,12249.627
,1999,12132.274
,2000,12381.923
,2001,12258.018
,2002,12160.939
,2003,12309.544
,2004,12819.464
,2005,13162.012
,2006,13662.877
,2007,14214.385
,2008,14577.557
,2009,14121.613
,2010,14878.307
,2011,15385.636
,2012,15627.595
,2013,15913.826
,2014,15996.428
,2015,15944.908
,2016,15796.88
,2017,15950.886
,2018,16081.449
,2019,16065.147
,2020,14874.13
,2021,15774.807
LVA,1995,9599.146
LVA,1996,9959.121
LVA,1997,10947.781
LVA,1998,11751.714
LVA,1999,12174.304
LVA,2000,12989.898
LVA,2001,13990.844
LVA,2002,15157.621
LVA,2003,16593.918
LVA,2004,18165.75
LVA,2005,20331.7
LVA,2006,22975.562
LVA,2007,25466.783
LVA,2008,24899.646
LVA,2009,21704.324
LVA,2010,21173.402
LVA,2011,22117.406
LVA,2012,23970.453
LVA,2013,24715.066
LVA,2014,25423.488
LVA,2015,26628.355
LVA,2016,27509.336
LVA,2017,28673.562
LVA,2018,30051.402
LVA,2019,31038.68
LVA,2020,30568.502
LVA,2021,32081.455
LBN,1990,5862.8364
LBN,1991,8587.337
LBN,1992,9788.923
LBN,1993,10634.392
LBN,1994,11291.289
LBN,1995,11802.424
LBN,1996,12891.55
LBN,1997,12795.047
LBN,1998,13037.974
LBN,1999,12752.0625
LBN,2000,12711.946
LBN,2001,12993.862
LBN,2002,13264.989
LBN,2003,13516.334
LBN,2004,14198.552
LBN,2005,14365.587
LBN,2006,14350.748
LBN,2007,15394.186
LBN,2008,16522.334
LBN,2009,17979.258
LBN,2010,19239.564
LBN,2011,19216.969
LBN,2012,19202.547
LBN,2013,18180.367
LBN,2014,16863.637
LBN,2015,16611.72
LBN,2016,17248.19
LBN,2017,17808.076
LBN,2018,17970.94
LBN,2019,17172.197
LBN,2020,13780.958
LBN,2021,12977.202
LSO,1990,1265.919
LSO,1991,1331.5271
LSO,1992,1401.9321
LSO,1993,1430.3787
LSO,1994,1495.9482
LSO,1995,1526.4547
LSO,1996,1594.5616
LSO,1997,1638.9636
LSO,1998,1653.2196
LSO,1999,1653.9227
LSO,2000,1714.2501
LSO,2001,1774.5562
LSO,2002,1789.136
LSO,2003,1874.9442
LSO,2004,1914.0182
LSO,2005,1988.3322
LSO,2006,2073.1157
LSO,2007,2152.6562
LSO,2008,2258.3767
LSO,2009,2214.3115
LSO,2010,2315.2769
LSO,2011,2404.3628
LSO,2012,2535.471
LSO,2013,2557.0002
LSO,2014,2574.2964
LSO,2015,2625.637
LSO,2016,2688.1345
LSO,2017,2571.694
LSO,2018,2541.4526
LSO,2019,2533.1191
LSO,2020,2292.1953
LSO,2021,2295.2322
LBR,2000,1725.1449
LBR,2001,1724.0597
LBR,2002,1742.7892
LBR,2003,1207.7261
LBR,2004,1224.5718
LBR,2005,1232.4569
LBR,2006,1258.7299
LBR,2007,1311.4453
LBR,2008,1349.0282
LBR,2009,1376.4531
LBR,2010,1418.6758
LBR,2011,1475.8392
LBR,2012,1538.4072
LBR,2013,1635.9583
LBR,2014,1613.8655
LBR,2015,1581.055
LBR,2016,1525.458
LBR,2017,1533.4113
LBR,2018,1521.7335
LBR,2019,1455.6377
LBR,2020,1383.8281
LBR,2021,1423.2296
LBY,1999,26668.443
LBY,2000,27130.469
LBY,2001,26040.312
LBY,2002,25173.154
LBY,2003,27744.88
LBY,2004,28244.262
LBY,2005,30782.932
LBY,2006,32040.953
LBY,2007,33345.95
LBY,2008,32590.658
LBY,2009,30510.861
LBY,2010,31394.162
LBY,2011,16356.362
LBY,2012,32214.906
LBY,2013,25907.758
LBY,2014,19569.9
LBY,2015,19108.943
LBY,2016,18554.48
LBY,2017,24212.91
LBY,2018,25734.168
LBY,2019,22535.445
LBY,2020,16924.15
LBY,2021,21965.174
LTU,1995,10640.36
LTU,1996,11274.64
LTU,1997,12302.102
LTU,1998,13317.908
LTU,1999,13259.617
LTU,2000,13846.684
LTU,2001,14872.379
LTU,2002,16004.438
LTU,2003,17839.783
LTU,2004,19226.469
LTU,2005,21053.186
LTU,2006,22977.996
LTU,2007,25835.367
LTU,2008,26784.88
LTU,2009,23065.062
LTU,2010,23942.76
LTU,2011,25968.584
LTU,2012,27330.896
LTU,2013,28589.027
LTU,2014,29855.832
LTU,2015,30748.197
LTU,2016,31925.803
LTU,2017,33761.87
LTU,2018,35446.707
LTU,2019,37184.453
LTU,2020,37166.41
LTU,2021,39305.613
,1990,1360.9995
,1991,1332.4777
,1992,1273.1597
,1993,1249.2306
,1994,1208.3854
,1995,1230.2827
,1996,1262.0284
,1997,1315.3169
,1998,1315.2963
,1999,1322.4409
,2000,1327.6184
,2001,1365.7107
,2002,1380.8386
,2003,1408.3793
,2004,1455.2573
,2005,1510.72
,2006,1564.3977
,2007,1625.898
,2008,1676.5333
,2009,1690.799
,2010,1761.7999
,2011,1775.3773
,2012,1746.1747
,2013,1792.8123
,2014,1855.1362
,2015,1893.4667
,2016,1932.5286
,2017,1962.8817
,2018,1983.573
,2019,2011.7366
,2020,1970.1681
,2021,1956.767
,1990,3264.8643
,1991,3255.5522
,1992,3267.715
,1993,3232.1423
,1994,3223.754
,1995,3301.3787
,1996,3420.6057
,1997,3473.2488
,1998,3454.1216
,1999,3541.9424
,2000,3633.8088
,2001,3718.913
,2002,3824.158
,2003,3998.4084
,2004,4194.615
,2005,4379.3525
,2006,4593.172
,2007,4835.246
,2008,4955.5615
,2009,5090.807
,2010,5340.054
,2011,5510.2036
,2012,5667.2173
,2013,5857.887
,2014,6094.7383
,2015,6309.6113
,2016,6592.078
,2017,6842.9053
,2018,7089.217
,2019,7259.8174
,2020,6930.9463
,2021,7241.6
LUX,1990,70860.82
LUX,1991,75961.67
LUX,1992,76323.305
LUX,1993,78468.92
LUX,1994,80365.23
LUX,1995,80379.125
LUX,1996,80401.03
LUX,1997,83702.81
LUX,1998,88185.8
LUX,1999,94115.38
LUX,2000,99301.52
LUX,2001,101143.15
LUX,2002,103317.33
LUX,2003,104743
LUX,2004,107634.836
LUX,2005,108632.36
LUX,2006,113346.04
LUX,2007,120647.82
LUX,2008,118154.664
LUX,2009,112230.08
LUX,2010,114343.984
LUX,2011,112998.39
LUX,2012,112137.13
LUX,2013,113050.664
LUX,2014,113313.58
LUX,2015,113182.73
LUX,2016,116283.7
LUX,2017,114985.84
LUX,2018,114164.47
LUX,2019,114542.5
LUX,2020,111751.31
LUX,2021,115683.49
MAC,1990,47880.273
MAC,1991,47966.59
MAC,1992,52889.17
MAC,1993,54413
MAC,1994,55550.133
MAC,1995,56243.996
MAC,1996,54947.58
MAC,1997,53808.523
MAC,1998,50481.477
MAC,1999,48509.754
MAC,2000,50539.918
MAC,2001,51144.125
MAC,2002,54395.484
MAC,2003,59037.938
MAC,2004,72717.08
MAC,2005,76483.91
MAC,2006,84436.75
MAC,2007,94134.14
MAC,2008,94804.92
MAC,2009,93540.67
MAC,2010,114042.49
MAC,2011,135365.39
MAC,2012,144891.34
MAC,2013,157602.48
MAC,2014,151616.4
MAC,2015,116855.53
MAC,2016,113941.67
MAC,2017,122977.51
MAC,2018,128437.32
MAC,2019,122822.125
MAC,2020,55158.71
MAC,2021,64796.996
MDG,1990,1808.7435
MDG,1991,1644.51
MDG,1992,1614.0934
MDG,1993,1597.7694
MDG,1994,1547.646
MDG,1995,1524.4937
MDG,1996,1508.5702
MDG,1997,1515.4465
MDG,1998,1526.0659
MDG,1999,1549.0308
MDG,2000,1569.6213
MDG,2001,1614.3857
MDG,2002,1372.8085
MDG,2003,1463.5679
MDG,2004,1496.0701
MDG,2005,1522.0697
MDG,2006,1557.967
MDG,2007,1599.4363
MDG,2008,1657.8236
MDG,2009,1546.3707
MDG,2010,1511.9867
MDG,2011,1493.4425
MDG,2012,1497.0095
MDG,2013,1491.0741
MDG,2014,1500.9106
MDG,2015,1508.3744
MDG,2016,1528.5618
MDG,2017,1548.1564
MDG,2018,1557.3225
MDG,2019,1585.4717
MDG,2020,1436.2069
MDG,2021,1463.6288
MWI,1990,939.1763
MWI,1991,990.848
MWI,1992,892.42523
MWI,1993,965.3835
MWI,1994,877.2543
MWI,1995,1025.9307
MWI,1996,1079.8824
MWI,1997,1099.2833
MWI,1998,1118.7153
MWI,1999,1127.3816
MWI,2000,1119.1017
MWI,2001,1038.5094
MWI,2002,1030.5605
MWI,2003,1062.0123
MWI,2004,1090.4081
MWI,2005,1095.6558
MWI,2006,1115.4382
MWI,2007,1188.3547
MWI,2008,1242.8602
MWI,2009,1307.8082
MWI,2010,1357.8717
MWI,2011,1383.5809
MWI,2012,1370.3029
MWI,2013,1401.66
MWI,2014,1440.8076
MWI,2015,1440.8423
MWI,2016,1437.0417
MWI,2017,1454.7775
MWI,2018,1478.4248
MWI,2019,1517.7031
MWI,2020,1489.6014
MWI,2021,1491.1339
MYS,1990,10607.77
MYS,1991,11297.592
MYS,1992,11963.268
MYS,1993,12785.834
MYS,1994,13579.714
MYS,1995,14508.46
MYS,1996,15533.755
MYS,1997,16231.799
MYS,1998,14650.202
MYS,1999,15161.407
